product_id,product_name,brand,category,price,discount_price,discount_percent,rating,reviews_count,skin_type,year,sales_count,revenue,wishlist_count,delivery_days,stock_status
1885,Lakme Haircare Product,Lakme,Haircare,1484,1187.2,20,4.2,1318.0,,2025,1336,1982624,663,6,In Stock
1886,Lakme Haircare Product,Lakme,Haircare,705,493.5,30,,1602.0,,2024,3229,2276445,1130,4,Out of Stock
1887,Nykaa Skincare Product,Nykaa,Skincare,490,441.0,10,3.4,1478.0,Dry,2024,3704,1814960,1141,4,Out of Stock
1888,Nivea Haircare Product,Nivea,Haircare,1516,1212.8,20,4.4,1916.0,,2024,2409,3652044,1519,5,In Stock
1889,Dove Haircare Product,Dove,Haircare,1495,1196.0,20,4.0,1577.0,,2025,494,738530,297,6,In Stock
1890,Himalaya Haircare Product,Himalaya,Haircare,700,595.0,15,,1842.0,,2024,85,59500,32,5,In Stock
1891,Biotique Makeup Product,Biotique,Makeup,294,235.2,20,3.5,1366.0,,2025,1525,448350,635,6,In Stock
1892,Minimalist Haircare Product,Minimalist,Haircare,305,213.5,30,3.6,1431.0,,2025,4007,1222135,1249,7,Out of Stock
1893,Nivea Skincare Product,Nivea,Skincare,1510,1132.5,25,4.7,1806.0,,2024,1848,2790480,1325,7,In Stock
1894,Mamaearth Skincare Product,Mamaearth,Skincare,1503,1352.7,10,4.3,2130.0,,2024,1895,2848185,1492,1,In Stock
1895,Minimalist Haircare Product,Minimalist,Haircare,689,585.65,15,4.0,1640.0,,2024,1458,1004562,536,5,In Stock
1896,Mamaearth Haircare Product,Mamaearth,Haircare,506,354.2,30,3.9,1916.0,,2025,1758,889548,730,6,In Stock
1897,Lakme Haircare Product,Lakme,Haircare,1000,850.0,15,4.0,2390.0,,2024,2988,2988000,2193,4,In Stock
1898,Minimalist Haircare Product,Minimalist,Haircare,703,492.1,30,3.7,1475.0,,2024,1350,949050,1030,6,In Stock
1899,Nivea Makeup Product,Nivea,Makeup,680,476.0,30,3.9,2189.0,,2024,1293,879240,659,7,In Stock
1900,Biotique Makeup Product,Biotique,Makeup,518,362.6,30,3.8,2219.0,,2024,4026,2085468,1309,6,Out of Stock
1901,Dove Skincare Product,Dove,Skincare,1005,854.25,15,4.2,2288.0,,2025,3147,3162735,1006,5,Out of Stock
1902,Maybelline Makeup Product,Maybelline,Makeup,985,788.0,20,3.7,,,2024,4666,4596010,2738,1,Out of Stock
1903,Nykaa Skincare Product,Nykaa,Skincare,1515,1363.5,10,4.1,2250.0,Combination,2024,59,89385,29,1,In Stock
1904,Nivea Haircare Product,Nivea,Haircare,305,274.5,10,3.7,1414.0,,2024,2475,754875,777,1,In Stock
1905,Mamaearth Skincare Product,Mamaearth,Skincare,681,544.8,20,3.8,1589.0,,2025,1710,1164510,1011,1,In Stock
1906,Lakme Haircare Product,Lakme,Haircare,1001,750.75,25,4.1,1542.0,,2025,2681,2683681,819,7,In Stock
1907,Biotique Makeup Product,Biotique,Makeup,285,199.5,30,3.7,1974.0,,2024,4865,1386525,3374,3,Out of Stock
1908,Maybelline Makeup Product,Maybelline,Makeup,494,345.8,30,3.4,2104.0,,2024,1122,554268,508,5,In Stock
1909,Minimalist Makeup Product,Minimalist,Makeup,1508,1357.2,10,4.1,2102.0,,2024,3275,4938700,1048,2,Out of Stock
1910,Nykaa Makeup Product,Nykaa,Makeup,998,848.3,15,4.1,1764.0,All,2024,1366,1363268,811,5,In Stock
1911,Lakme Makeup Product,Lakme,Makeup,689,620.1,10,3.9,1302.0,,2024,4195,2890355,2092,3,Out of Stock
1912,L'Oreal Haircare Product,L'Oreal,Haircare,984,836.4,15,3.9,1832.0,,2025,3733,3673272,2937,1,Out of Stock
1913,Dove Skincare Product,Dove,Skincare,991,743.25,25,3.8,1414.0,,2025,3323,3293093,1901,3,Out of Stock
1914,Nivea Skincare Product,Nivea,Skincare,986,788.8,20,3.9,1718.0,,2024,195,192270,85,4,In Stock
1915,Maybelline Haircare Product,Maybelline,Haircare,503,352.1,30,3.8,1585.0,,2025,3090,1554270,2023,4,Out of Stock
1916,Maybelline Makeup Product,Maybelline,Makeup,979,734.25,25,4.3,1843.0,,2024,1512,1480248,658,7,In Stock
1917,Dove Haircare Product,Dove,Haircare,308,246.4,20,3.5,1995.0,,2025,4726,1455608,3554,5,Out of Stock
1918,Dove Skincare Product,Dove,Skincare,1501,1050.7,30,4.4,1984.0,,2024,1634,2452634,796,5,In Stock
1919,Maybelline Skincare Product,Maybelline,Skincare,1016,812.8,20,3.9,1966.0,,2025,532,540512,305,2,In Stock
1920,Himalaya Makeup Product,Himalaya,Makeup,1481,1110.75,25,4.5,2038.0,,2025,3229,4782149,1050,7,Out of Stock
1921,Nykaa Makeup Product,Nykaa,Makeup,701,630.9,10,4.3,1876.0,Combination,2025,1299,910599,666,2,In Stock
1922,Maybelline Skincare Product,Maybelline,Skincare,1002,701.4,30,4.1,1712.0,,2024,4818,4827636,3450,4,Out of Stock
1923,Dove Skincare Product,Dove,Skincare,1517,1289.45,15,4.2,1603.0,,2025,680,1031560,477,1,In Stock
1924,Nivea Skincare Product,Nivea,Skincare,1496,1122.0,25,4.4,,,2024,711,1063656,293,3,In Stock
1925,L'Oreal Makeup Product,L'Oreal,Makeup,479,383.2,20,3.8,1394.0,,2025,3553,1701887,1467,2,Out of Stock
1926,Biotique Makeup Product,Biotique,Makeup,1496,1346.4,10,4.0,1940.0,,2024,2902,4341392,2056,6,In Stock
1927,L'Oreal Makeup Product,L'Oreal,Makeup,507,430.95,15,3.3,1861.0,,2025,2516,1275612,1925,2,In Stock
1928,Himalaya Skincare Product,Himalaya,Skincare,491,368.25,25,3.6,,,2024,1037,509167,360,1,In Stock
1929,Mamaearth Haircare Product,Mamaearth,Haircare,1490,1117.5,25,4.2,2016.0,,2025,1596,2378040,837,1,In Stock
1930,Nykaa Skincare Product,Nykaa,Skincare,689,620.1,10,4.2,1572.0,Oily,2024,699,481611,327,5,In Stock
1931,L'Oreal Haircare Product,L'Oreal,Haircare,317,253.6,20,,1552.0,,2025,1018,322706,748,3,In Stock
1932,Biotique Skincare Product,Biotique,Skincare,483,410.55,15,3.9,1768.0,,2024,2687,1297821,918,1,In Stock
1933,Nykaa Makeup Product,Nykaa,Makeup,281,224.8,20,3.8,2164.0,Combination,2025,1150,323150,466,7,In Stock
1934,Nivea Makeup Product,Nivea,Makeup,483,338.1,30,3.5,1954.0,,2024,490,236670,331,2,In Stock
1935,Dove Haircare Product,Dove,Haircare,483,410.55,15,4.0,1892.0,,2024,819,395577,266,2,In Stock
1936,Biotique Skincare Product,Biotique,Skincare,309,231.75,25,3.2,1831.0,,2025,1393,430437,760,4,In Stock
1937,Nivea Haircare Product,Nivea,Haircare,1004,903.6,10,4.2,1777.0,,2025,4408,4425632,2296,1,Out of Stock
1938,Nivea Skincare Product,Nivea,Skincare,293,249.05,15,3.8,1455.0,,2025,3779,1107247,1765,6,Out of Stock
1939,Himalaya Skincare Product,Himalaya,Skincare,496,446.4,10,3.6,1576.0,,2024,3956,1962176,1967,5,Out of Stock
1940,Himalaya Haircare Product,Himalaya,Haircare,1494,1195.2,20,4.2,1472.0,,2024,1627,2430738,919,3,In Stock
1941,Lakme Haircare Product,Lakme,Haircare,1488,1264.8,15,4.3,1683.0,,2024,4058,6038304,1544,6,Out of Stock
1942,L'Oreal Skincare Product,L'Oreal,Skincare,316,221.2,30,4.0,1830.0,,2025,3401,1074716,1992,5,Out of Stock
1943,Minimalist Haircare Product,Minimalist,Haircare,517,361.9,30,4.0,1661.0,,2025,4845,2504865,3404,2,Out of Stock
1944,Nykaa Skincare Product,Nykaa,Skincare,1017,864.45,15,4.0,2141.0,Combination,2025,2399,2439783,1631,6,In Stock
1945,Lakme Skincare Product,Lakme,Skincare,1506,1204.8,20,4.0,2106.0,,2024,3652,5499912,1376,5,Out of Stock
1946,Maybelline Haircare Product,Maybelline,Haircare,502,376.5,25,3.6,1689.0,,2024,1291,648082,483,2,In Stock
1947,Nykaa Skincare Product,Nykaa,Skincare,291,203.7,30,3.3,1344.0,Dry,2025,1175,341925,510,2,In Stock
1948,Minimalist Makeup Product,Minimalist,Makeup,282,197.4,30,3.4,1990.0,,2025,2651,747582,1273,2,In Stock
1949,Mamaearth Haircare Product,Mamaearth,Haircare,1501,1275.85,15,4.2,1737.0,,2025,1240,1861240,625,2,In Stock
1950,L'Oreal Makeup Product,L'Oreal,Makeup,513,461.7,10,3.6,1802.0,,2024,4181,2144853,2675,7,Out of Stock
1951,Lakme Skincare Product,Lakme,Skincare,499,399.2,20,4.2,2090.0,,2024,4889,2439611,1605,2,Out of Stock
1952,Lakme Haircare Product,Lakme,Haircare,1515,1363.5,10,4.2,1640.0,,2025,4498,6814470,1427,4,Out of Stock
1953,Nivea Haircare Product,Nivea,Haircare,493,345.1,30,3.7,,,2024,122,60146,60,6,In Stock
1954,Maybelline Haircare Product,Maybelline,Haircare,1517,1289.45,15,4.2,1922.0,,2025,1964,2979388,1273,5,In Stock
1955,L'Oreal Haircare Product,L'Oreal,Haircare,288,216.0,25,3.9,1523.0,,2025,2522,726336,1000,4,In Stock
1956,Biotique Haircare Product,Biotique,Haircare,1505,1354.5,10,4.4,2091.0,,2025,3096,4659480,1921,7,Out of Stock
1957,Himalaya Haircare Product,Himalaya,Haircare,684,478.8,30,4.1,2222.0,,2024,757,517788,325,4,In Stock
1958,Mamaearth Makeup Product,Mamaearth,Makeup,1514,1286.9,15,3.8,1786.0,,2024,1854,2806956,1377,1,In Stock
1959,Maybelline Makeup Product,Maybelline,Makeup,1495,1121.25,25,4.4,1714.0,,2025,3763,5625685,2814,1,Out of Stock
1960,Maybelline Haircare Product,Maybelline,Haircare,1481,1258.85,15,3.8,1454.0,,2024,2614,3871334,1172,1,In Stock
1961,L'Oreal Makeup Product,L'Oreal,Makeup,679,577.15,15,3.7,1643.0,,2024,2525,1714475,1047,3,In Stock
1962,Lakme Makeup Product,Lakme,Makeup,691,587.35,15,3.7,1934.0,,2024,3660,2529060,1850,1,Out of Stock
1963,Himalaya Makeup Product,Himalaya,Makeup,718,538.5,25,3.9,2281.0,,2025,4305,3090990,1809,5,Out of Stock
1964,Minimalist Skincare Product,Minimalist,Skincare,285,199.5,30,4.1,1842.0,,2024,2873,818805,1827,4,In Stock
1965,Lakme Skincare Product,Lakme,Skincare,692,519.0,25,3.4,1475.0,,2024,1785,1235220,1272,5,In Stock
1966,Himalaya Makeup Product,Himalaya,Makeup,1496,1346.4,10,4.1,2375.0,,2024,1635,2445960,1040,6,In Stock
1967,Maybelline Makeup Product,Maybelline,Makeup,491,417.35,15,3.4,1678.0,,2024,116,56956,82,1,In Stock
1968,Maybelline Haircare Product,Maybelline,Haircare,985,738.75,25,4.2,,,2025,3111,3064335,1550,7,Out of Stock
1969,Nivea Haircare Product,Nivea,Haircare,1507,1280.95,15,4.5,2170.0,,2024,2478,3734346,937,3,In Stock
1970,Maybelline Makeup Product,Maybelline,Makeup,1502,1351.8,10,4.0,1863.0,,2025,4203,6312906,2811,6,Out of Stock
1971,Himalaya Skincare Product,Himalaya,Skincare,990,792.0,20,4.0,2295.0,,2025,391,387090,187,7,In Stock
1972,Himalaya Haircare Product,Himalaya,Haircare,1484,1187.2,20,4.6,2190.0,,2024,2824,4190816,1795,3,In Stock
1973,Nivea Skincare Product,Nivea,Skincare,1487,1189.6,20,4.0,2066.0,,2024,2867,4263229,1248,6,In Stock
1974,Minimalist Haircare Product,Minimalist,Haircare,492,344.4,30,3.5,2073.0,,2025,2711,1333812,923,4,In Stock
1975,Maybelline Haircare Product,Maybelline,Haircare,481,360.75,25,3.8,1811.0,,2025,1282,616642,1020,5,In Stock
1976,Dove Haircare Product,Dove,Haircare,687,515.25,25,4.1,2075.0,,2024,3924,2695788,1483,2,Out of Stock
1977,Minimalist Skincare Product,Minimalist,Skincare,689,482.3,30,3.7,2093.0,,2024,2451,1688739,1946,5,In Stock
1978,Mamaearth Makeup Product,Mamaearth,Makeup,297,252.45,15,3.7,1743.0,,2024,1544,458568,1217,1,In Stock
1979,Maybelline Makeup Product,Maybelline,Makeup,1514,1362.6,10,4.1,1791.0,,2024,4261,6451154,2969,7,Out of Stock
1980,Nykaa Skincare Product,Nykaa,Skincare,498,448.2,10,3.7,1740.0,Combination,2024,711,354078,447,2,In Stock
1981,Mamaearth Skincare Product,Mamaearth,Skincare,298,208.6,30,3.6,1747.0,,2024,3933,1172034,2316,3,Out of Stock
1982,Mamaearth Makeup Product,Mamaearth,Makeup,308,231.0,25,3.8,1798.0,,2025,3669,1130052,2689,4,Out of Stock
1983,Himalaya Skincare Product,Himalaya,Skincare,283,226.4,20,3.6,1635.0,,2025,1918,542794,852,4,In Stock
1984,Mamaearth Skincare Product,Mamaearth,Skincare,282,253.8,10,3.8,2007.0,,2025,2384,672288,1272,3,In Stock
1985,Biotique Makeup Product,Biotique,Makeup,491,368.25,25,3.7,,,2025,3424,1681184,2087,1,Out of Stock
1986,Dove Makeup Product,Dove,Makeup,715,536.25,25,,1652.0,,2025,1066,762190,538,3,In Stock
1987,L'Oreal Skincare Product,L'Oreal,Skincare,514,359.8,30,3.9,2120.0,,2025,4456,2290384,2289,6,Out of Stock
1988,Himalaya Haircare Product,Himalaya,Haircare,707,530.25,25,3.9,,,2024,257,181699,119,7,In Stock
1989,Nykaa Haircare Product,Nykaa,Haircare,294,264.6,10,3.5,2221.0,Combination,2024,2715,798210,1580,7,In Stock
1990,Maybelline Haircare Product,Maybelline,Haircare,979,685.3,30,4.2,1566.0,,2025,2543,2489597,1844,1,In Stock
1991,Biotique Makeup Product,Biotique,Makeup,693,589.05,15,4.1,1717.0,,2024,682,472626,273,2,In Stock
1992,Minimalist Haircare Product,Minimalist,Haircare,979,685.3,30,3.9,2084.0,,2025,2152,2106808,1651,3,In Stock
1993,Biotique Makeup Product,Biotique,Makeup,706,635.4,10,4.1,,,2024,3009,2124354,1939,1,Out of Stock
1994,L'Oreal Skincare Product,L'Oreal,Skincare,1492,1268.2,15,3.9,1986.0,,2024,3133,4674436,2229,7,Out of Stock
1995,Himalaya Makeup Product,Himalaya,Makeup,1515,1363.5,10,4.4,1891.0,,2024,4802,7275030,2776,2,Out of Stock
1996,Nivea Makeup Product,Nivea,Makeup,1004,903.6,10,3.7,2098.0,,2024,1981,1988924,1366,3,In Stock
1997,Biotique Skincare Product,Biotique,Skincare,1491,1192.8,20,4.3,1309.0,,2024,3769,5619579,1161,4,Out of Stock
1998,Mamaearth Makeup Product,Mamaearth,Makeup,716,608.6,15,3.9,1263.0,,2024,2612,1870192,1852,3,In Stock
1999,Maybelline Haircare Product,Maybelline,Haircare,989,890.1,10,4.1,2301.0,,2024,1729,1709981,553,5,In Stock
2000,L'Oreal Haircare Product,L'Oreal,Haircare,516,361.2,30,3.9,1499.0,,2024,286,147576,213,3,In Stock
2001,Lakme Skincare Product,Lakme,Skincare,1504,1128.0,25,4.3,1469.0,,2024,4493,6757472,3576,5,Out of Stock
2002,Himalaya Haircare Product,Himalaya,Haircare,1490,1266.5,15,4.4,2110.0,,2024,4775,7114750,2134,2,Out of Stock
2003,Minimalist Skincare Product,Minimalist,Skincare,994,695.8,30,4.2,2189.0,,2024,1590,1580460,644,3,In Stock
2004,Nykaa Skincare Product,Nykaa,Skincare,991,693.7,30,4.0,1733.0,Oily,2025,3993,3957063,2725,2,Out of Stock
2005,Minimalist Haircare Product,Minimalist,Haircare,690,483.0,30,,1927.0,,2024,413,284970,176,2,In Stock
2006,Minimalist Makeup Product,Minimalist,Makeup,694,520.5,25,3.8,1752.0,,2024,2418,1678092,1771,7,In Stock
2007,Minimalist Makeup Product,Minimalist,Makeup,708,637.2,10,3.8,,,2025,335,237180,117,1,In Stock
2008,Lakme Haircare Product,Lakme,Haircare,995,746.25,25,4.0,1665.0,,2024,198,197010,71,2,In Stock
2009,Lakme Makeup Product,Lakme,Makeup,1499,1349.1,10,4.6,2359.0,,2024,4087,6126413,3226,2,Out of Stock
2010,Minimalist Haircare Product,Minimalist,Haircare,505,404.0,20,4.1,2116.0,,2025,4601,2323505,2930,7,Out of Stock
2011,Dove Skincare Product,Dove,Skincare,309,231.75,25,,1602.0,,2024,1816,561144,1313,7,In Stock
2012,Nivea Skincare Product,Nivea,Skincare,294,205.8,30,3.4,1862.0,,2025,4945,1453830,2285,3,Out of Stock
2013,Mamaearth Makeup Product,Mamaearth,Makeup,991,743.25,25,3.8,1405.0,,2025,1062,1052442,677,7,In Stock
2014,Minimalist Skincare Product,Minimalist,Skincare,506,430.1,15,3.9,928.0,,2024,2881,1457786,1720,3,In Stock
2015,Nivea Haircare Product,Nivea,Haircare,504,378.0,25,3.7,2157.0,,2025,2557,1288728,1538,4,In Stock
2016,Nykaa Haircare Product,Nykaa,Haircare,688,481.6,30,4.0,1980.0,Oily,2025,1573,1082224,1008,7,In Stock
2017,Himalaya Makeup Product,Himalaya,Makeup,696,626.4,10,4.0,1919.0,,2024,2835,1973160,1666,1,In Stock
2018,Dove Skincare Product,Dove,Skincare,1006,704.2,30,3.9,1878.0,,2025,2606,2621636,1340,2,In Stock
2019,Nykaa Skincare Product,Nykaa,Skincare,1483,1260.55,15,4.0,1728.0,Combination,2025,3775,5598325,1653,1,Out of Stock
2020,Biotique Skincare Product,Biotique,Skincare,712,498.4,30,4.2,,,2024,4626,3293712,3165,5,Out of Stock
2021,Minimalist Skincare Product,Minimalist,Skincare,682,511.5,25,,2314.0,,2024,1651,1125982,682,7,In Stock
2022,Dove Makeup Product,Dove,Makeup,297,237.6,20,3.4,1376.0,,2025,2458,730026,1588,2,In Stock
2023,Himalaya Makeup Product,Himalaya,Makeup,313,281.7,10,3.9,1743.0,,2025,390,122070,162,1,In Stock
2024,Nykaa Skincare Product,Nykaa,Skincare,995,895.5,10,4.1,1589.0,Dry,2025,2867,2852665,1756,7,In Stock
2025,Dove Makeup Product,Dove,Makeup,315,220.5,30,3.5,1320.0,,2025,2546,801990,1714,7,In Stock
2026,Biotique Skincare Product,Biotique,Skincare,1015,812.0,20,4.2,1818.0,,2025,4980,5054700,2038,4,Out of Stock
2027,L'Oreal Makeup Product,L'Oreal,Makeup,316,284.4,10,3.6,1674.0,,2025,1775,560900,585,4,In Stock
2028,Lakme Skincare Product,Lakme,Skincare,289,216.75,25,3.6,2480.0,,2024,1739,502571,635,2,In Stock
2029,Nivea Skincare Product,Nivea,Skincare,489,391.2,20,4.0,1188.0,,2024,3317,1622013,2000,5,Out of Stock
2030,Nivea Skincare Product,Nivea,Skincare,1499,1274.15,15,,1960.0,,2024,4456,6679544,3229,4,Out of Stock
2031,Dove Haircare Product,Dove,Haircare,291,218.25,25,3.9,2131.0,,2025,311,90501,100,4,In Stock
2032,Lakme Haircare Product,Lakme,Haircare,305,259.25,15,3.7,1962.0,,2024,1492,455060,995,5,In Stock
2033,Biotique Makeup Product,Biotique,Makeup,997,797.6,20,4.2,,,2024,455,453635,214,1,In Stock
2034,Himalaya Skincare Product,Himalaya,Skincare,1486,1040.2,30,4.4,1436.0,,2025,2240,3328640,1207,4,In Stock
2035,Nykaa Haircare Product,Nykaa,Haircare,686,480.2,30,4.0,1773.0,Combination,2024,4487,3078082,3429,3,Out of Stock
2036,Himalaya Skincare Product,Himalaya,Skincare,1498,1123.5,25,3.7,1386.0,,2025,293,438914,136,6,In Stock
2037,L'Oreal Haircare Product,L'Oreal,Haircare,497,447.3,10,4.1,1904.0,,2024,4635,2303595,2468,6,Out of Stock
2038,Nykaa Makeup Product,Nykaa,Makeup,1486,1188.8,20,4.3,1577.0,Oily,2025,4157,6177302,1275,4,Out of Stock
2039,Dove Makeup Product,Dove,Makeup,991,743.25,25,4.2,1842.0,,2024,610,604510,207,1,In Stock
2040,Maybelline Makeup Product,Maybelline,Makeup,715,607.75,15,3.6,2013.0,,2024,4187,2993705,1797,7,Out of Stock
2041,Lakme Skincare Product,Lakme,Skincare,717,537.75,25,4.1,2380.0,,2025,2775,1989675,871,1,In Stock
2042,L'Oreal Haircare Product,L'Oreal,Haircare,280,238.0,15,3.8,1991.0,,2025,643,180040,395,2,In Stock
2043,Minimalist Haircare Product,Minimalist,Haircare,296,222.0,25,3.5,1920.0,,2024,1876,555296,962,3,In Stock
2044,Himalaya Skincare Product,Himalaya,Skincare,1010,757.5,25,4.1,1816.0,,2024,3279,3311790,1882,1,Out of Stock
2045,Nivea Haircare Product,Nivea,Haircare,1011,859.35,15,3.8,1438.0,,2025,3337,3373707,1292,5,Out of Stock
2046,Nykaa Haircare Product,Nykaa,Haircare,995,845.75,15,4.0,1896.0,Combination,2024,4123,4102385,1846,3,Out of Stock
2047,Mamaearth Haircare Product,Mamaearth,Haircare,1501,1350.9,10,4.2,,,2024,183,274683,115,6,In Stock
2048,Nykaa Haircare Product,Nykaa,Haircare,1001,900.9,10,4.2,,Oily,2024,3188,3191188,2495,3,Out of Stock
2049,L'Oreal Haircare Product,L'Oreal,Haircare,297,237.6,20,3.4,1887.0,,2025,3969,1178793,1290,5,Out of Stock
2050,Minimalist Makeup Product,Minimalist,Makeup,296,236.8,20,3.7,1634.0,,2024,122,36112,90,4,In Stock
2051,Nivea Haircare Product,Nivea,Haircare,680,612.0,10,4.1,2233.0,,2024,4544,3089920,2673,5,Out of Stock
2052,Dove Skincare Product,Dove,Skincare,691,587.35,15,3.9,2108.0,,2025,4275,2954025,2487,5,Out of Stock
2053,Nivea Makeup Product,Nivea,Makeup,985,837.25,15,4.1,1424.0,,2024,3028,2982580,1665,4,Out of Stock
2054,Himalaya Makeup Product,Himalaya,Makeup,1014,760.5,25,4.2,2418.0,,2025,4411,4472754,1476,4,Out of Stock
2055,Nivea Haircare Product,Nivea,Haircare,491,343.7,30,4.1,1415.0,,2024,2035,999185,701,4,In Stock
2056,Minimalist Makeup Product,Minimalist,Makeup,1005,904.5,10,4.0,2163.0,,2024,842,846210,505,4,In Stock
2057,Biotique Makeup Product,Biotique,Makeup,1516,1137.0,25,4.9,1740.0,,2024,4309,6532444,2027,4,Out of Stock
2058,Maybelline Makeup Product,Maybelline,Makeup,994,795.2,20,4.4,2173.0,,2025,144,143136,109,5,In Stock
2059,Himalaya Haircare Product,Himalaya,Haircare,997,797.6,20,4.0,1763.0,,2025,1183,1179451,595,2,In Stock
2060,Nivea Haircare Product,Nivea,Haircare,280,252.0,10,3.4,1697.0,,2025,4967,1390760,1845,2,Out of Stock
2061,Biotique Haircare Product,Biotique,Haircare,291,232.8,20,4.0,1469.0,,2024,287,83517,188,1,In Stock
2062,Himalaya Skincare Product,Himalaya,Skincare,517,439.45,15,3.4,,,2024,2996,1548932,1338,2,In Stock
2063,Nivea Skincare Product,Nivea,Skincare,1013,810.4,20,3.7,1644.0,,2025,2580,2613540,1451,6,In Stock
2064,Biotique Makeup Product,Biotique,Makeup,1479,1109.25,25,4.1,1896.0,,2025,2010,2972790,1304,2,In Stock
2065,L'Oreal Makeup Product,L'Oreal,Makeup,1499,1199.2,20,4.1,,,2025,1098,1645902,823,5,In Stock
2066,L'Oreal Makeup Product,L'Oreal,Makeup,713,534.75,25,3.8,2098.0,,2025,2579,1838827,1795,4,In Stock
2067,L'Oreal Makeup Product,L'Oreal,Makeup,986,788.8,20,4.3,,,2024,3014,2971804,1923,4,Out of Stock
2068,Himalaya Skincare Product,Himalaya,Skincare,1499,1124.25,25,4.3,1562.0,,2024,1013,1518487,648,7,In Stock
2069,Mamaearth Makeup Product,Mamaearth,Makeup,1501,1050.7,30,3.9,2078.0,,2025,586,879586,452,7,In Stock
2070,Biotique Makeup Product,Biotique,Makeup,307,260.95,15,,1383.0,,2025,4273,1311811,1913,7,Out of Stock
2071,L'Oreal Skincare Product,L'Oreal,Skincare,1507,1054.9,30,4.3,2140.0,,2025,3729,5619603,1120,5,Out of Stock
2072,Biotique Makeup Product,Biotique,Makeup,479,359.25,25,3.4,1231.0,,2024,4237,2029523,1847,6,Out of Stock
2073,Biotique Skincare Product,Biotique,Skincare,713,534.75,25,4.1,1947.0,,2025,3774,2690862,1543,2,Out of Stock
2074,L'Oreal Haircare Product,L'Oreal,Haircare,479,431.1,10,3.8,1242.0,,2024,592,283568,373,5,In Stock
2075,Biotique Skincare Product,Biotique,Skincare,1509,1131.75,25,4.5,1631.0,,2025,895,1350555,552,1,In Stock
2076,Maybelline Skincare Product,Maybelline,Skincare,309,278.1,10,3.7,1583.0,,2024,3653,1128777,2179,4,Out of Stock
2077,Nivea Makeup Product,Nivea,Makeup,1480,1258.0,15,4.3,1794.0,,2025,3086,4567280,950,7,Out of Stock
2078,L'Oreal Haircare Product,L'Oreal,Haircare,1012,759.0,25,3.8,1979.0,,2025,2544,2574528,1690,3,In Stock
2079,Dove Skincare Product,Dove,Skincare,695,521.25,25,3.9,1201.0,,2025,4535,3151825,2094,1,Out of Stock
2080,Nivea Haircare Product,Nivea,Haircare,1479,1183.2,20,3.8,1556.0,,2024,2769,4095351,1751,7,In Stock
2081,Nykaa Makeup Product,Nykaa,Makeup,490,367.5,25,4.0,1958.0,Dry,2024,1934,947660,1118,6,In Stock
2082,Maybelline Skincare Product,Maybelline,Skincare,483,434.7,10,3.7,1985.0,,2025,4188,2022804,1974,1,Out of Stock
2083,Dove Makeup Product,Dove,Makeup,999,899.1,10,4.1,2216.0,,2025,4399,4394601,1615,5,Out of Stock
2084,Nykaa Haircare Product,Nykaa,Haircare,493,443.7,10,3.9,2136.0,Dry,2025,3251,1602743,1128,2,Out of Stock
2085,Lakme Haircare Product,Lakme,Haircare,303,212.1,30,3.6,1771.0,,2024,2760,836280,1975,4,In Stock
2086,Dove Haircare Product,Dove,Haircare,691,518.25,25,4.1,1673.0,,2025,2003,1384073,1520,6,In Stock
2087,Biotique Skincare Product,Biotique,Skincare,995,746.25,25,3.9,1585.0,,2024,4787,4763065,2991,6,Out of Stock
2088,Himalaya Haircare Product,Himalaya,Haircare,702,561.6,20,3.7,1677.0,,2025,3900,2737800,1371,3,Out of Stock
2089,Mamaearth Skincare Product,Mamaearth,Skincare,1492,1342.8,10,4.2,1924.0,,2025,739,1102588,370,1,In Stock
2090,Minimalist Makeup Product,Minimalist,Makeup,1504,1128.0,25,4.3,,,2024,2000,3008000,1328,3,In Stock
2091,Nivea Skincare Product,Nivea,Skincare,486,364.5,25,4.0,1696.0,,2024,506,245916,349,2,In Stock
2092,Mamaearth Makeup Product,Mamaearth,Makeup,316,268.6,15,3.5,1976.0,,2024,2180,688880,782,7,In Stock
2093,Nivea Skincare Product,Nivea,Skincare,999,849.15,15,4.1,2319.0,,2025,4026,4021974,1207,2,Out of Stock
2094,Lakme Makeup Product,Lakme,Makeup,497,372.75,25,3.6,1956.0,,2024,4294,2134118,2817,7,Out of Stock
2095,L'Oreal Skincare Product,L'Oreal,Skincare,998,848.3,15,3.8,1821.0,,2024,1229,1226542,587,3,In Stock
2096,Lakme Haircare Product,Lakme,Haircare,514,462.6,10,3.7,901.0,,2024,4335,2228190,1852,4,Out of Stock
2097,Mamaearth Makeup Product,Mamaearth,Makeup,486,413.1,15,3.5,1744.0,,2025,3615,1756890,1107,2,Out of Stock
2098,Nykaa Haircare Product,Nykaa,Haircare,992,892.8,10,3.8,1725.0,Combination,2024,932,924544,531,3,In Stock
2099,L'Oreal Skincare Product,L'Oreal,Skincare,518,388.5,25,3.9,2227.0,,2024,449,232582,325,1,In Stock
2100,Minimalist Haircare Product,Minimalist,Haircare,717,573.6,20,4.1,1689.0,,2025,658,471786,512,3,In Stock
2101,Dove Makeup Product,Dove,Makeup,1016,762.0,25,3.7,1807.0,,2025,1688,1715008,983,3,In Stock
2102,Nykaa Skincare Product,Nykaa,Skincare,981,784.8,20,3.7,1731.0,All,2024,2198,2156238,1224,5,In Stock
